generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,app_name,api_key_name
gen-1764442516-uWItfLDJTSf53U0Mf6yo,2025-11-29 18:55:16.775,0.003719,,,,0,7386,7453,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,14263,629,Transkribator,azazaz
gen-1764442499-al5TwVEqVga6hh75K4Gm,2025-11-29 18:54:58.906,0.003609,,,,0,22553,3385,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,16114,3877,Transkribator,azazaz
gen-1764442498-92lgNxxKmZK2cvPDrHRl,2025-11-29 18:54:58.709,0.003624,,,,0,22553,3423,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,17424,5316,Transkribator,azazaz
gen-1764442498-ExFP9N6HUET5OZ068bqa,2025-11-29 18:54:58.622,0.000393,,,,0,2727,302,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,2550,2253,Transkribator,azazaz
gen-1764435780-bIDIh0d6jDiURVXsqkH6,2025-11-29 17:03:00.640,0.000053,,,0,0,190,2,0,deepseek/deepseek-chat-v3-0324,AtlasCloud,standard,false,true,,stop,stop,65,644,,widget
gen-1764435778-6Q1spvmA2bVrw4wWlB22,2025-11-29 17:02:58.663,0.000155,,,0,0,576,35,0,deepseek/deepseek-chat-v3-0324,Novita,standard,false,true,,stop,stop,814,887,,widget
gen-1764432034-5YZz4Yv3lBtrYrJ3ZLhI,2025-11-29 16:00:34.077,0.000056,,,,0,505,15,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,515,343,CyberKitty Transkribator,azazaz
gen-1764432033-U4qUU9RYw2CKWtytRXT4,2025-11-29 16:00:33.098,0.000056,,,,0,506,14,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,472,472,CyberKitty Transkribator,azazaz
gen-1764432028-XfW9FTKGT2TGt7SO4laJ,2025-11-29 16:00:28.491,0.000569,,,,0,2857,709,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,3988,580,Transkribator,azazaz
gen-1764432026-5vZLjpr4ISk26NqWyJFx,2025-11-29 16:00:26.661,0.00013,,,,0,334,242,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1536,427,Transkribator,azazaz
gen-1764432025-1c5YgNRYao0baUMuZvzM,2025-11-29 16:00:25.203,0.000352,,,,0,1839,421,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,998,312,Transkribator,azazaz
gen-1764432023-3XPQyLrrtC3ZIKK21ybm,2025-11-29 16:00:23.452,0.000409,,,,0,2307,447,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,1449,415,Transkribator,azazaz
gen-1764432022-l35IHHgtnaDFfLt83mN3,2025-11-29 16:00:22.432,0.000302,,,,0,2685,86,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,757,613,Transkribator,azazaz
gen-1764432021-jxf7QjrwhBL3rqLS58B0,2025-11-29 16:00:21.145,0.000303,,,,0,2685,87,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,812,608,Transkribator,azazaz
gen-1764432019-eznSxHZvwkAoJ5YnPQNY,2025-11-29 16:00:18.990,0.000374,,,,0,2591,289,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1737,262,Transkribator,azazaz
gen-1764432017-RU4ccq0nD7QuNwyq1LXM,2025-11-29 16:00:17.139,0.000145,,,,0,545,228,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1461,380,Transkribator,azazaz
gen-1764432015-9r0bbwhvLdsJyTZwL93T,2025-11-29 16:00:15.637,0.0004,,,,0,2697,327,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,1216,424,Transkribator,azazaz
gen-1764432013-bAQVsFLB2Vs4LFKocCdf,2025-11-29 16:00:13.173,0.000733,,,,0,6200,284,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,1192,570,Transkribator,azazaz
gen-1764432011-ksP8N1rdrGg3Jsz63JBx,2025-11-29 16:00:11.445,0.000408,,,,0,1912,543,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,1442,319,Transkribator,azazaz
gen-1764432009-yVUKu7sU2MDv0NRFAIdf,2025-11-29 16:00:09.100,0.002034,,,,0,20315,7,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,1703,1703,Transkribator,azazaz
gen-1764431939-XKlCaHP1DiSJMNUJ3tf5,2025-11-29 15:58:59.483,0.015154,,,,0,20475,32768,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,68795,1241,Transkribator,azazaz
gen-1764431927-3KfmKT8KrTKF4KAeb0IS,2025-11-29 15:58:47.605,0.002528,,,,0,15828,2363,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,11234,3091,Transkribator,azazaz
gen-1764431904-15J8EzuOXQYeZPTOpVd5,2025-11-29 15:58:24.142,0.006086,,,,0,28860,8000,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,MAX_TOKENS,length,22530,5660,Transkribator,azazaz
gen-1764431904-jzfjCtiiK2AMaPPlktk6,2025-11-29 15:58:23.985,0.002989,,,,0,22553,1836,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,11495,4444,Transkribator,azazaz
gen-1764431904-2u02gaWF5JjXEaiu82D8,2025-11-29 15:58:23.956,0.006073,,,,0,28860,7969,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,MAX_TOKENS,length,18970,4929,Transkribator,azazaz
gen-1764421115-DJPXUrHnQLFUFO7inEkv,2025-11-29 12:58:35.513,0.000047,,,,0,316,39,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,448,448,Transkribator,azazaz
gen-1764421115-LrtfYfgfyhujshZHngbu,2025-11-29 12:58:35.185,0.000034,,,,0,289,14,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,577,576,Transkribator,azazaz
gen-1764421115-q8uBrO5xqkXnHU8wYe95,2025-11-29 12:58:35.118,0.000056,,,,0,329,58,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,913,499,Transkribator,azazaz
gen-1764421115-39ykFgdKzaGnOIjAsMJL,2025-11-29 12:58:35.029,0.000056,,,,0,332,57,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,588,588,Transkribator,azazaz
gen-1764421114-V3hn5tRcBcL1TU2jpyPg,2025-11-29 12:58:34.854,0.000031,,,,0,282,8,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,605,399,Transkribator,azazaz
gen-1764421113-n1Wop498BA80PgqQvAd3,2025-11-29 12:58:33.128,0.000067,,,,0,453,56,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1702,1455,Transkribator,azazaz
gen-1764421113-KMf6PF631uKiFANdYWWY,2025-11-29 12:58:33.107,0.000077,,,,0,556,55,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,1604,1551,Transkribator,azazaz
gen-1764421113-HAp6iEHWUgmTGC5LigrU,2025-11-29 12:58:33.058,0.000046,,,,0,303,40,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,2117,1906,Transkribator,azazaz
gen-1764421112-QrvgnfAiylqhhKg5O3y4,2025-11-29 12:58:32.641,0.000021,,,,0,166,13,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,2308,2308,Transkribator,azazaz
gen-1764421112-99n7Qt4rkgteRSqnrA3V,2025-11-29 12:58:32.332,0.000016,,,,0,131,8,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,2139,2139,Transkribator,azazaz
gen-1764419772-MxKkZrnWEzTtEPQNlyid,2025-11-29 12:36:12.471,0.000034,,,,0,284,14,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,383,250,CyberKitty Transkribator,azazaz
gen-1764419771-uLILPdRUOcoLJxdzwnnK,2025-11-29 12:36:11.748,0.000034,,,,0,285,14,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,338,335,CyberKitty Transkribator,azazaz
gen-1764419771-FO76zpjguviBM2qhy47s,2025-11-29 12:36:11.564,0.000026,,,,0,230,9,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,270,270,CyberKitty Transkribator,azazaz
gen-1764419770-56XUe4Z5csnXjXMyVp2h,2025-11-29 12:36:10.614,0.000025,,,,0,229,7,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,561,418,CyberKitty Transkribator,azazaz
gen-1764419770-PFH7y6RgbD7qJhwnAEkJ,2025-11-29 12:36:10.610,0.00007,,,,0,248,113,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,895,560,Transkribator,azazaz
gen-1764419769-bMWwAVeRdhHICLR5i3ZN,2025-11-29 12:36:09.644,0.00002,,,,0,178,7,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,534,321,Transkribator,azazaz
gen-1764419769-OILNbphzlqkcvln6bjj2,2025-11-29 12:36:09.640,0.000062,,,,0,192,109,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,716,475,Transkribator,azazaz
gen-1764419768-0wM7Rlo7VLdwAftWKnKt,2025-11-29 12:36:08.832,0.000015,,,,0,125,7,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,342,321,Transkribator,azazaz
gen-1764419768-W5ukTKxBbRltbB6fxTKP,2025-11-29 12:36:08.762,0.00006,,,,0,341,65,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,421,421,Transkribator,azazaz
gen-1764419768-ii7RLwmGcANfCJyMrtGZ,2025-11-29 12:36:08.095,0.000032,,,,0,286,10,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,246,246,Transkribator,azazaz
gen-1764419766-x2bMT7NT6nHC3g5popOP,2025-11-29 12:36:06.660,0.000071,,,,0,453,65,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1680,1462,Transkribator,azazaz
gen-1764419766-7fuGQ2ZWJlpAmVInGhm2,2025-11-29 12:36:06.101,0.000016,,,,0,124,10,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,1626,1626,Transkribator,azazaz
gen-1764418537-XjW9bke4qvaE04naasgY,2025-11-29 12:15:37.298,0.000052,,,,0,492,9,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,472,472,CyberKitty Transkribator,azazaz
gen-1764418536-BpiJr9qYfLXxrLOzxUrj,2025-11-29 12:15:36.138,0.000052,,,,0,491,9,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,589,477,CyberKitty Transkribator,azazaz
gen-1764418533-zZGoPFQcM4KQrfTQLLfb,2025-11-29 12:15:33.116,0.001255,,,,0,8811,937,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,2720,798,Transkribator,azazaz
gen-1764418530-Qz5d1STnxurmVuWawro2,2025-11-29 12:15:30.659,0.000295,,,,0,1560,349,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1705,261,Transkribator,azazaz
gen-1764418529-GODRcFP0xEZQstDDWVbK,2025-11-29 12:15:29.028,0.000271,,,,0,1265,362,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,1371,619,Transkribator,azazaz
gen-1764418526-IujCgaTUlaELqapur9nI,2025-11-29 12:15:26.673,0.000386,,,,0,2080,446,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,2074,268,Transkribator,azazaz
gen-1764418525-e1iLw8QKfMw0Mje1Q7V9,2025-11-29 12:15:25.046,0.000296,,,,0,1726,310,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,1385,619,Transkribator,azazaz
gen-1764418522-0qJPztLQxFF3UTPlxsBU,2025-11-29 12:15:22.749,0.000382,,,,0,2109,429,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,2034,252,Transkribator,azazaz
gen-1764418519-gFlhdsn4PtzDUKTnxGHx,2025-11-29 12:15:19.689,0.000366,,,,0,1617,511,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,1439,305,Transkribator,azazaz
gen-1764418516-MqCija16luAU2k0fN5pg,2025-11-29 12:15:16.667,0.000437,,,,0,2173,550,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,2650,245,Transkribator,azazaz
gen-1764418514-PL6Uzn7amU733eHn1Ctm,2025-11-29 12:15:14.492,0.000308,,,,0,1692,348,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1910,459,Transkribator,azazaz
gen-1764418513-wu2iQi3x0hqzvdrUpRLR,2025-11-29 12:15:12.994,0.00038,,,,0,2122,421,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,1228,307,Transkribator,azazaz
gen-1764418510-4oN1jOh1WJPckxEQKB6b,2025-11-29 12:15:10.468,0.000306,,,,0,1522,385,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,2174,461,Transkribator,azazaz
gen-1764418508-4dnyknjue44Wy11oNTKj,2025-11-29 12:15:08.511,0.000378,,,,0,2054,432,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,1703,654,Transkribator,azazaz
gen-1764418505-tS5SIJVfG6coI3JRlzx2,2025-11-29 12:15:05.911,0.000285,,,,0,1462,349,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,2129,494,Transkribator,azazaz
gen-1764418503-AqMK0WwCVSw6Wl3lb0pT,2025-11-29 12:15:03.952,0.000349,,,,0,1722,443,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,1665,559,Transkribator,azazaz
gen-1764418501-xrCvRZ7JOdGAZQn3Tece,2025-11-29 12:15:01.950,0.000406,,,,0,2065,501,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,1719,647,Transkribator,azazaz
gen-1764418500-CmueBJcIG0PRkUkrjpuP,2025-11-29 12:15:00.333,0.000298,,,,0,1449,384,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,1356,430,Transkribator,azazaz
gen-1764418497-IR0PzSVeLIPJayYnqLg9,2025-11-29 12:14:57.685,0.000413,,,,0,2099,508,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,2325,463,Transkribator,azazaz
gen-1764418495-XAMe9f7UchopOhVYIC2H,2025-11-29 12:14:55.925,0.000364,,,,0,1474,542,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,1475,307,Transkribator,azazaz
gen-1764418494-1vJo3hxThSsN84WPUzKz,2025-11-29 12:14:53.896,0.000376,,,,0,2094,417,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,1559,454,Transkribator,azazaz
gen-1764418490-3NORLoVfaRp5IwY350Oe,2025-11-29 12:14:50.796,0.00036,,,,0,1700,475,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,2666,330,Transkribator,azazaz
gen-1764418489-w0pjUZG5hB9qq92jzRoV,2025-11-29 12:14:49.041,0.000377,,,,0,2124,413,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,1481,520,Transkribator,azazaz
gen-1764418487-DAVypi2cU35FZEW7NME3,2025-11-29 12:14:47.068,0.000328,,,,0,1528,439,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,1503,343,Transkribator,azazaz
gen-1764418484-SZbHDOqC9Akrac8uaiyi,2025-11-29 12:14:44.434,0.000352,,,,0,2062,366,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1873,249,Transkribator,azazaz
gen-1764418482-jVynTRw7Z4VFTnQSqSfO,2025-11-29 12:14:42.124,0.003289,,,,0,32868,7,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1134,867,Transkribator,azazaz
gen-1764418405-TbHX2Y3PtE2z6kb3t36A,2025-11-29 12:13:25.776,0.016571,,,,0,33816,32975,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,MAX_TOKENS,length,75351,770,Transkribator,azazaz
gen-1764418403-A9mHDtzMLtn3rz2vmMOD,2025-11-29 12:13:23.422,0.000837,,,,0,8378,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1940,1935,Transkribator,azazaz
gen-1764418396-PqW4GMtDejk7xm0HC4SC,2025-11-29 12:13:16.107,0.000837,,,,0,8378,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1850,1850,Transkribator,azazaz
gen-1764418391-q5nuIjFJBjT1ORcIcpiO,2025-11-29 12:13:11.747,0.001072,,,,0,10720,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,1722,1722,Transkribator,azazaz
gen-1764418384-2T9ghm48btuUW2vZNAE0,2025-11-29 12:13:04.055,0.001072,,,,0,10720,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,2407,2405,Transkribator,azazaz
gen-1764418377-WXTSAi0JBlcZJPCwjGkc,2025-11-29 12:12:57.743,0.001072,,,,0,10720,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,1786,1786,Transkribator,azazaz
gen-1764418372-zP4pqTZylNK9zWjqc1o3,2025-11-29 12:12:52.823,0.001072,,,,0,10720,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,2015,2015,Transkribator,azazaz
gen-1764418367-4WxPP3HGdhhjoU8yVA3O,2025-11-29 12:12:47.144,0.001072,,,,0,10720,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,2274,2274,Transkribator,azazaz
gen-1764418360-WJrloXDV3ICgwDHGpJP1,2025-11-29 12:12:40.440,0.001072,,,,0,10720,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,1733,1731,Transkribator,azazaz
gen-1764418355-8VZVviHi1evkKJAcJ7PD,2025-11-29 12:12:35.622,0.001072,,,,0,10720,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,2235,2235,Transkribator,azazaz
gen-1764418340-Nsa55lW8w1EeInOnhsqp,2025-11-29 12:12:20.245,0.003966,,,,0,28860,2700,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,10566,4287,Transkribator,azazaz
gen-1764418340-lO45u9Gabs7WJsGoWR2F,2025-11-29 12:12:20.009,0.003526,,,,0,22553,3178,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,14732,3854,Transkribator,azazaz
gen-1764418339-0nR3J2K5kfoFEh72njyt,2025-11-29 12:12:19.779,0.00308,,,,0,22553,2064,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,11056,5153,Transkribator,azazaz
gen-1764418327-CJTHfKXXaCOyGT13ruLC,2025-11-29 12:12:07.533,0.00416,,,,0,28860,3185,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,11114,3970,Transkribator,azazaz
gen-1764418327-HhYiZkH0xcyFZnT99M5v,2025-11-29 12:12:07.376,0.004068,,,,0,28860,2957,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,11611,4597,Transkribator,azazaz
gen-1764418326-SYBukI3JNlHNepQk6Idg,2025-11-29 12:12:06.358,0.004138,,,,0,28860,3131,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,12304,4998,Transkribator,azazaz
gen-1764418309-p53l2WEKH4lr2a7fK6Ps,2025-11-29 12:11:49.765,0.004059,,,,0,28860,2933,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,11649,4857,Transkribator,azazaz
gen-1764418309-HaF3CsVw2fbYiuqZZAFs,2025-11-29 12:11:49.750,0.00352,,,,0,22553,3162,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,15853,4377,Transkribator,azazaz
gen-1764418309-GivQibxJWap0pc7lUqPa,2025-11-29 12:11:49.698,0.002706,,,,0,22553,1128,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,8818,4909,Transkribator,azazaz
gen-1764418295-uUfYZvPGseRoQWLgwYEc,2025-11-29 12:11:35.182,0.00406,,,,0,28860,2936,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,12237,5351,Transkribator,azazaz
gen-1764418295-uCH2ppEPbjLoJzedNUb5,2025-11-29 12:11:34.923,0.003526,,,,0,22553,3178,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,13668,4093,Transkribator,azazaz
gen-1764418294-YY1KxtCxHgaXABfGO74l,2025-11-29 12:11:34.732,0.004122,,,,0,28860,3092,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,11359,4308,Transkribator,azazaz
gen-1764415508-0jNyAjd3LR9IKc4EtYQ5,2025-11-29 11:25:08.475,0.000056,,,,0,506,14,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,239,239,CyberKitty Transkribator,azazaz
gen-1764415507-Wt2jo7pi1kHPCwlHoXyc,2025-11-29 11:25:07.158,0.000056,,,,0,506,14,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,499,499,CyberKitty Transkribator,azazaz
gen-1764415503-kmVuDRdFpmEHc6A0gM7G,2025-11-29 11:25:03.099,0.00166,,,,0,12657,988,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,3714,311,Transkribator,azazaz
gen-1764415501-LYU7Z3PEHyfxqlNa0icf,2025-11-29 11:25:01.426,0.000132,,,,0,370,239,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,1178,545,Transkribator,azazaz
gen-1764415499-a23VxWaaZfTBO3O0ETpc,2025-11-29 11:24:59.799,0.000161,,,,0,651,241,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1348,337,Transkribator,azazaz
gen-1764415497-s2327NQ3HeYrLHWylYZw,2025-11-29 11:24:57.980,0.000353,,,,0,2050,372,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,1387,598,Transkribator,azazaz
gen-1764415496-iROuJEOMAbauXw0WuwBS,2025-11-29 11:24:56.215,0.000404,,,,0,2172,469,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,1400,326,Transkribator,azazaz
gen-1764415493-ObrUP4uePsvnDDqq7Bdf,2025-11-29 11:24:53.898,0.000367,,,,0,2107,393,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1964,345,Transkribator,azazaz
gen-1764415491-fAnPyEOENyCL3i7NHivF,2025-11-29 11:24:51.802,0.000393,,,,0,2145,448,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,1827,791,Transkribator,azazaz
gen-1764415490-QxFQNP9oCzsg8IqvINYe,2025-11-29 11:24:50.525,0.000393,,,,0,2874,265,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,752,344,Transkribator,azazaz
gen-1764415488-BA81MHSARKEf3RtOzsCl,2025-11-29 11:24:48.343,0.000244,,,,0,962,370,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1915,446,Transkribator,azazaz
gen-1764415485-lgLPsQPfjKplrezpz9Dt,2025-11-29 11:24:45.760,0.000372,,,,0,2075,413,0,google/gemini-2.5-flash-lite-preview-09-2025,Google AI Studio,standard,false,true,,STOP,stop,1601,601,Transkribator,azazaz
